OrganizationIdentifier,OrganizationFormalName,ProjectIdentifier,ProjectName,ResultAttachedBinaryObjectFileTypeCode,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,MonitoringLocationCountryName,MonitoringLocationCountyName,MonitoringLocationCountryCode,MonitoringLocationStatePostalCode,MonitoringLocationCountyCode,MonitoringLocationHUCTwelveDigitCode,MonitoringLocationLatitudeMeasure,MonitoringLocationLongitudeMeasure,ActivityIdentifier,ActivityIdentifierUserSupplied,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivitySamplingComponentName,BiologicalActivityAssemblageSampledName,BiologicalActivityToxicityTestType,ActivityConductingOrganizationText,ActivityCommentText,ActivityLocationLatitudeMeasure,ActivityLocationLongitudeMeasure,ActivityLocationHorizontalCoordinateStandardizedDatumName,ActivityLocationSourceMapScale,ActivityLocationHorizontalAccuracyMeasureValue,ActivityLocationHorizontalAccuracyMeasureUnitCode,ActivityLocationHorizontalAccuracyMeasureCollectionMethodName,ActivityLocationDescriptionText,ActivityStartDate,ActivityStartTime,ActivityStartTimeZoneCode,ActivityEndDate,ActivityEndTime,ActivityEndTimeZoneCode,ActivityDepthHeightMeasureValue,ActivityDepthHeightMeasureUnitCode,ActivityDepthHeightMeasureAltitudeReferencePointText,ActivityDepthHeightMeasureRelativeDepthName,ActivityTopDepthHeightMeasureValue,ActivityTopDepthHeightMeasureUnitCode,ActivityBottomDepthHeightMeasureValue,ActivityBottomDepthHeightMeasureUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodIdentifierContext,SampleCollectionMethodName,SampleCollectionMethodDescriptionText,SampleCollectionMethodEquipmentName,SampleCollectionMethodEquipmentCommentText,SamplePreparationMethodIdentifier,SamplePreparationMethodIdentifierContext,SamplePreparationMethodName,SamplePreparationMethodQualifierTypeName,SamplePreparationMethodDescriptionText,SamplePreparationMethodSampleContainerLabelName,SamplePreparationMethodSampleContainerTypeName,SamplePreparationMethodSampleContainerColorName,SamplePreparationMethodChemicalPreservativeUsedName,SamplePreparationMethodThermalPreservativeUsedName,SamplePreparationMethodSampleTransportStorageDescription,HydrologicCondition,HydrologicEvent,DataLoggerLineName,ResultDetectionConditionText,CharacteristicName,CharacteristicNameUserSupplied,MethodSpeciationName,ResultSampleFractionText,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,SubjectTaxonomicNameUserSupplied,SubjectTaxonomicNameUserSuppliedReferenceText,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCount,GroupSummaryWeightMeasureValue,GroupSummaryWeightMeasureUnitCode,ResultDepthHeightMeasureValue,ResultDepthHeightMeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,ResultSamplingPointType,ResultSamplingPointPlaceInSeries,ResultSamplingPointCommentText,RecordIdentifierUserSupplied,ResultIdentifier,ResultMeasureValue,ResultMeasureUnitCode,ResultMeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,StatisticalNValueNumeric,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasureValue,DetectionQuantitationLimitMeasureUnitCode,DetectionQuantitationLimitMeasureCommentText,LaboratorySampleSplitRatio,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,ResultAnalyticalMethodIdentifier,ResultAnalyticalMethodName,ResultAnalyticalMethodDescriptionText,ComparableAnalyticalMethodIdentifier,ComparableAnalyticalMethodIdentifierContext,ComparableAnalyticalMethodModificationText,LaboratoryName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZoneCode,AnalysisEndDate,AnalysisEndTime,AnalysisEndTimeZoneCode,LaboratoryCommentText,PreparationStartDate,PreparationStartTime,PreparationStartTimeZoneCode,PreparationEndDate,PreparationEndTime,PreparationEndTimeZoneCode,SubstanceDilutionFactor,ProviderName
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,356854,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2006-02-06,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,356854,7.51,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,356862,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2006-03-06,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,356862,8.84,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,292338,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2009-03-30,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,292338,7.82,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294075,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-08-09,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294075,6.54,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294231,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2006-01-23,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294231,9.07,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,297548,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2009-11-09,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,297548,4.42,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,357032,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2007-04-16,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,357032,9.6,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,357259,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-11-03,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,357259,8.63,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,357361,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2009-07-20,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,357361,5.96,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,357432,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2009-11-23,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,357432,6.35,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,402332,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2007-11-26,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,402332,7.88,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,402363,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-02-27,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,402363,9.26,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,403953,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2006-09-05,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,403953,7.29,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,404061,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2007-06-25,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,404061,4.51,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,404079,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2007-08-06,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,404079,7.32,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,404234,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-09-22,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,404234,5.28,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,407395,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-08-09,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,407395,4.63,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,284570,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-04-21,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,284570,8.16,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,284582,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-05-05,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,284582,7.43,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,284781,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-05-19,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,284781,5.86,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,286495,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-07-28,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,286495,6.4,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,286354,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-06-02,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,286354,5.38,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,286497,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-08-11,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,286497,3.31,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,290116,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-09-22,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,290116,5.19,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,291407,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2008-12-01,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,291407,9.42,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,292150,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2009-03-04,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,292150,9.11,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,292439,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-03-07,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,292439,8.77,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,292443,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-03-21,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,292443,8.96,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,293943,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-04-04,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,293943,7.99,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294040,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-06-27,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294040,8.81,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294087,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-08-23,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294087,7.16,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294118,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-09-01,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294118,7.65,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294146,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-09-19,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294146,7.14,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294157,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-10-17,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294157,5.41,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294208,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2005-12-12,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294208,9.89,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294236,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2006-02-06,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294236,7.17,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294446,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2006-03-06,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294446,8.75,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,294490,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2006-04-03,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,294490,7.5,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
